Invoice_ID,Order_Date,Client_ID,Client_Tier,Industry,City,Sales_Channel,Product_Category,Units_Sold,Revenue,Cost,Profit
INV001212,2025-08-29,CL0230,Platinum,Manufacturing,Hyderabad,Online,Services,1,13834.91,11576.94,2257.97
INV001213,2025-06-17,CL0243,Bronze,Technology,Chennai,Direct Sales,Subscription,10,11179.94,6703.39,4476.55
INV001214,2023-10-04,CL0058,Bronze,Finance,Hyderabad,Online,Services,11,21238.82,11313.78,9925.04
INV001215,2023-06-18,CL0109,Platinum,Technology,Chennai,Partner,Software,8,4332.65,723.34,3609.31
INV001216,2023-02-03,CL0169,Bronze,Retail,Hyderabad,Online,Software,15,13316.54,8774.28,4542.26
INV001217,2023-02-07,CL0076,Platinum,Manufacturing,Delhi,Online,Hardware,15,3006.27,232.06,2774.21
INV001218,2025-02-07,CL0133,Silver,Healthcare,Mumbai,Online,Software,20,15927.26,1599.04,14328.22
INV001219,2023-01-26,CL0227,Gold,Finance,Mumbai,Partner,Software,2,16611.39,8995.22,7616.17
INV001220,2023-07-17,CL0100,Bronze,Healthcare,Bangalore,Partner,Services,17,19216.38,10035.89,9180.49
INV001221,2024-10-11,CL0209,Bronze,Technology,Hyderabad,Partner,Subscription,15,18059.75,12076.68,5983.07
INV001222,2024-09-27,CL0212,Silver,Healthcare,Delhi,Direct Sales,Software,17,12935.43,9012.36,3923.07
INV001223,2024-05-17,CL0137,Bronze,Finance,Bangalore,Partner,Software,2,22840.11,10121.45,12718.66
INV001224,2024-07-20,CL0189,Gold,Retail,Delhi,Direct Sales,Subscription,11,17308.46,3295.72,14012.74
INV001225,2023-05-28,CL0081,Bronze,Finance,Pune,Online,Software,18,21377.66,12385.86,8991.8
INV001226,2024-06-26,CL0033,Platinum,Healthcare,Hyderabad,Partner,Services,17,19571.27,7329.58,12241.69
INV001227,2024-08-23,CL0027,Platinum,Finance,Chennai,Direct Sales,Subscription,20,21233.81,337.68,20896.13
INV001228,2024-05-10,CL0151,Silver,Finance,Mumbai,Direct Sales,Subscription,19,2634.56,1435.41,1199.15
INV001229,2025-02-23,CL0126,Platinum,Retail,Bangalore,Online,Services,20,14479.06,12489.63,1989.43
INV001230,2025-05-24,CL0173,Bronze,Manufacturing,Delhi,Direct Sales,Software,20,12330.12,2039.78,10290.34
INV001231,2025-05-06,CL0203,Gold,Healthcare,Delhi,Online,Software,13,12015.78,4648.04,7367.74
INV001232,2025-06-09,CL0088,Silver,Manufacturing,Bangalore,Online,Hardware,13,9512.9,5765.37,3747.53
INV001233,2024-09-25,CL0080,Platinum,Technology,Hyderabad,Partner,Services,2,16162.95,9370.62,6792.33
INV001234,2024-08-30,CL0021,Bronze,Finance,Pune,Direct Sales,Subscription,14,19904.59,7068.15,12836.44
INV001235,2025-11-09,CL0199,Platinum,Healthcare,Pune,Partner,Software,4,16854.86,12908.01,3946.85
INV001236,2023-03-09,CL0181,Gold,Healthcare,Delhi,Online,Software,16,15682.6,13062.59,2620.01
INV001237,2024-08-15,CL0221,Gold,Finance,Bangalore,Direct Sales,Software,15,7843.35,3985.18,3858.17
INV001238,2023-08-29,CL0184,Bronze,Manufacturing,Chennai,Online,Services,5,10989.26,4733.46,6255.8
INV001239,2024-12-08,CL0041,Bronze,Finance,Mumbai,Online,Services,15,11379.11,2361.9,9017.21
INV001240,2023-08-14,CL0001,Platinum,Finance,Mumbai,Direct Sales,Subscription,14,17195.76,5229.69,11966.07
INV001241,2023-08-26,CL0189,Bronze,Retail,Hyderabad,Online,Subscription,3,15524.45,1364.22,14160.23
INV001242,2025-10-30,CL0005,Silver,Finance,Delhi,Partner,Hardware,19,8667.22,3297.51,5369.71
INV001243,2025-04-05,CL0009,Silver,Finance,Pune,Direct Sales,Hardware,12,8551.86,4702.61,3849.25
INV001244,2024-08-20,CL0135,Platinum,Finance,Chennai,Direct Sales,Software,9,22892.16,7179.57,15712.59
INV001245,2025-08-26,CL0084,Platinum,Retail,Chennai,Partner,Subscription,12,17300.84,10031.76,7269.08
INV001246,2023-07-06,CL0155,Platinum,Finance,Chennai,Partner,Software,10,24252.35,8636.27,15616.08
INV001247,2025-02-25,CL0098,Bronze,Retail,Bangalore,Direct Sales,Hardware,16,18735.79,3048.78,15687.01
INV001248,2024-11-20,CL0129,Silver,Finance,Chennai,Direct Sales,Software,20,9134.01,1928.65,7205.36
INV001249,2025-07-29,CL0195,Silver,Retail,Pune,Online,Services,9,8028.27,5276.37,2751.9
INV001250,2024-07-11,CL0246,Bronze,Finance,Hyderabad,Partner,Services,5,12112.31,3788.57,8323.74
INV001251,2024-02-21,CL0020,Platinum,Retail,Hyderabad,Online,Subscription,1,14784.89,12802.3,1982.59
INV001252,2024-06-04,CL0144,Bronze,Retail,Delhi,Direct Sales,Software,3,20314.47,626.82,19687.65
INV001253,2023-11-25,CL0250,Gold,Technology,Bangalore,Partner,Services,2,5160.85,3013.79,2147.06
INV001254,2023-04-02,CL0224,Silver,Manufacturing,Delhi,Online,Hardware,13,6918.25,1882.65,5035.6
INV001255,2024-10-10,CL0239,Silver,Finance,Hyderabad,Partner,Hardware,2,20888.85,2266.54,18622.31
INV001256,2023-02-13,CL0189,Gold,Healthcare,Delhi,Partner,Services,19,16011.33,8100.58,7910.75
INV001257,2023-05-07,CL0150,Platinum,Finance,Mumbai,Direct Sales,Services,17,16180.53,4041.06,12139.47
INV001258,2025-03-20,CL0007,Silver,Manufacturing,Chennai,Partner,Software,11,19376.29,13114.51,6261.78
INV001259,2024-04-02,CL0237,Silver,Healthcare,Bangalore,Partner,Software,19,23800.55,7553.87,16246.68
INV001260,2023-01-29,CL0173,Bronze,Manufacturing,Pune,Direct Sales,Services,8,13789.01,11724.74,2064.27
INV001261,2023-07-12,CL0097,Gold,Manufacturing,Delhi,Direct Sales,Hardware,2,21169.23,10754.24,10414.99
INV001262,2025-03-09,CL0128,Bronze,Retail,Pune,Direct Sales,Subscription,1,24657.05,2110.09,22546.96
INV001263,2024-08-27,CL0113,Bronze,Manufacturing,Chennai,Online,Services,1,6620.63,5143.33,1477.3
INV001264,2023-10-18,CL0062,Silver,Manufacturing,Delhi,Partner,Services,11,6470.81,959.18,5511.63
INV001265,2024-02-26,CL0075,Gold,Finance,Chennai,Partner,Subscription,19,14189.77,11081.91,3107.86
INV001266,2023-08-21,CL0061,Platinum,Manufacturing,Mumbai,Partner,Hardware,15,14854.56,9500.93,5353.63
INV001267,2025-05-27,CL0011,Silver,Manufacturing,Chennai,Direct Sales,Services,2,11003.39,9086.99,1916.4
INV001268,2024-01-10,CL0155,Silver,Manufacturing,Bangalore,Direct Sales,Software,3,10543.45,5703.82,4839.63
INV001269,2023-08-04,CL0169,Silver,Finance,Mumbai,Online,Hardware,13,20445.98,1671.34,18774.64
INV001270,2023-04-11,CL0144,Gold,Retail,Chennai,Partner,Subscription,13,2253.93,270.89,1983.04
INV001271,2024-10-17,CL0180,Platinum,Retail,Bangalore,Online,Hardware,14,21885.55,3600.76,18284.79
INV001272,2023-08-08,CL0199,Gold,Finance,Hyderabad,Partner,Subscription,4,11418.72,1055.1,10363.62
INV001273,2024-05-08,CL0175,Silver,Retail,Delhi,Online,Services,4,19903.17,4582.36,15320.81
INV001274,2025-09-29,CL0145,Gold,Retail,Bangalore,Direct Sales,Software,13,23579.71,1548.21,22031.5
INV001275,2025-01-28,CL0244,Platinum,Technology,Hyderabad,Partner,Software,13,3920.4,423.8,3496.6
INV001276,2023-04-20,CL0223,Platinum,Healthcare,Bangalore,Partner,Hardware,2,18467.99,9196.09,9271.9
INV001277,2025-10-10,CL0185,Bronze,Retail,Pune,Direct Sales,Hardware,4,5598.57,865.52,4733.05
INV001278,2025-06-16,CL0009,Bronze,Manufacturing,Bangalore,Direct Sales,Subscription,15,14313.53,5196.83,9116.7
INV001279,2025-02-09,CL0204,Bronze,Technology,Mumbai,Partner,Software,10,4632.82,1830.89,2801.93
INV001280,2023-08-23,CL0248,Bronze,Finance,Hyderabad,Online,Software,20,14477.89,6728.16,7749.73
INV001281,2025-03-24,CL0069,Silver,Retail,Chennai,Partner,Software,20,24355.65,9494.48,14861.17
INV001282,2024-04-03,CL0141,Silver,Technology,Hyderabad,Online,Software,5,2247.71,1273.92,973.79
INV001283,2025-01-08,CL0236,Gold,Technology,Hyderabad,Online,Software,5,2236.81,1952.0,284.81
INV001284,2023-09-02,CL0240,Gold,Technology,Delhi,Partner,Subscription,10,11829.89,4391.79,7438.1
INV001285,2025-02-12,CL0089,Platinum,Healthcare,Pune,Online,Services,19,6971.22,2630.6,4340.62
INV001286,2023-12-26,CL0056,Gold,Finance,Chennai,Partner,Software,13,23496.18,3495.58,20000.6
INV001287,2024-03-17,CL0162,Bronze,Technology,Hyderabad,Online,Hardware,5,20255.13,12446.32,7808.81
INV001288,2023-03-26,CL0247,Platinum,Technology,Bangalore,Direct Sales,Hardware,9,15494.2,9746.17,5748.03
INV001289,2023-09-28,CL0027,Platinum,Healthcare,Mumbai,Partner,Software,8,22151.8,10676.19,11475.61
INV001290,2024-11-06,CL0155,Gold,Technology,Hyderabad,Direct Sales,Subscription,6,13789.66,5755.29,8034.37
INV001291,2024-03-23,CL0106,Bronze,Technology,Mumbai,Partner,Subscription,3,16445.25,11162.66,5282.59
INV001292,2023-01-17,CL0072,Gold,Healthcare,Bangalore,Direct Sales,Hardware,20,915.55,295.6,619.95
INV001293,2024-10-29,CL0072,Silver,Retail,Hyderabad,Direct Sales,Subscription,17,24715.62,2190.54,22525.08
INV001294,2024-05-23,CL0186,Gold,Healthcare,Delhi,Online,Software,16,19483.64,9394.91,10088.73
INV001295,2024-06-16,CL0007,Silver,Healthcare,Delhi,Partner,Services,12,6246.3,3052.36,3193.94
INV001296,2025-06-19,CL0061,Bronze,Healthcare,Bangalore,Direct Sales,Services,11,16349.62,9285.56,7064.06
INV001297,2024-05-16,CL0118,Platinum,Retail,Pune,Direct Sales,Hardware,19,1069.21,735.2,334.01
INV001298,2023-11-18,CL0226,Platinum,Technology,Bangalore,Direct Sales,Hardware,8,7568.82,4786.65,2782.17
INV001299,2024-04-26,CL0079,Platinum,Manufacturing,Bangalore,Partner,Services,15,10018.48,4312.26,5706.22
INV001300,2024-06-09,CL0083,Platinum,Finance,Pune,Direct Sales,Subscription,1,11336.73,2683.96,8652.77
INV001301,2023-09-05,CL0161,Bronze,Finance,Mumbai,Online,Services,5,7479.81,2934.76,4545.05
INV001302,2025-06-09,CL0244,Bronze,Finance,Delhi,Direct Sales,Software,16,17411.01,4255.47,13155.54
INV001303,2025-03-01,CL0045,Platinum,Retail,Delhi,Partner,Subscription,6,7668.59,2014.33,5654.26
INV001304,2025-01-26,CL0228,Silver,Manufacturing,Mumbai,Online,Subscription,12,10757.17,1895.03,8862.14
INV001305,2024-06-05,CL0045,Bronze,Healthcare,Delhi,Online,Hardware,15,12339.71,5657.77,6681.94
INV001306,2024-07-13,CL0183,Gold,Retail,Chennai,Online,Subscription,18,19699.57,998.48,18701.09
INV001307,2024-11-04,CL0232,Gold,Healthcare,Pune,Partner,Services,14,8169.34,5798.18,2371.16
INV001308,2025-11-02,CL0204,Bronze,Manufacturing,Mumbai,Partner,Hardware,17,11633.13,6806.91,4826.22
INV001309,2024-01-31,CL0104,Silver,Manufacturing,Delhi,Partner,Services,8,4434.8,1642.62,2792.18
INV001310,2025-11-08,CL0209,Silver,Manufacturing,Delhi,Online,Hardware,9,1039.11,552.22,486.89
INV001311,2025-04-06,CL0154,Platinum,Retail,Delhi,Partner,Software,3,1544.76,419.89,1124.87
INV001312,2023-01-29,CL0097,Platinum,Technology,Bangalore,Online,Services,15,16177.53,4584.89,11592.64
INV001313,2025-06-05,CL0114,Gold,Technology,Delhi,Partner,Hardware,17,6707.91,819.75,5888.16
INV001314,2025-12-05,CL0185,Bronze,Finance,Pune,Direct Sales,Software,1,2080.82,802.02,1278.8
INV001315,2023-12-22,CL0068,Silver,Manufacturing,Mumbai,Partner,Subscription,5,21143.76,3600.39,17543.37
INV001316,2024-07-19,CL0245,Silver,Retail,Delhi,Partner,Subscription,13,15274.83,12589.26,2685.57
INV001317,2025-06-10,CL0219,Platinum,Healthcare,Hyderabad,Direct Sales,Services,11,2575.89,1993.61,582.28
INV001318,2025-03-20,CL0005,Platinum,Healthcare,Bangalore,Direct Sales,Services,5,17778.94,5284.97,12493.97
INV001319,2023-03-29,CL0065,Gold,Healthcare,Hyderabad,Partner,Hardware,8,659.29,382.66,276.63
INV001320,2023-07-19,CL0120,Silver,Finance,Bangalore,Online,Software,5,16813.26,2234.14,14579.12
INV001321,2024-08-02,CL0230,Bronze,Retail,Pune,Partner,Subscription,6,12066.41,10133.23,1933.18
INV001322,2024-11-03,CL0038,Platinum,Technology,Chennai,Online,Hardware,9,7192.4,4574.88,2617.52
INV001323,2025-02-10,CL0100,Silver,Technology,Hyderabad,Online,Services,2,11025.83,4617.02,6408.81
INV001324,2024-03-07,CL0087,Bronze,Technology,Pune,Online,Subscription,14,9364.28,6131.66,3232.62
INV001325,2024-12-17,CL0218,Bronze,Technology,Bangalore,Partner,Hardware,1,3652.46,1475.99,2176.47
INV001326,2023-11-10,CL0100,Platinum,Technology,Bangalore,Direct Sales,Hardware,16,23427.98,3555.37,19872.61
INV001327,2023-03-08,CL0015,Silver,Retail,Mumbai,Online,Hardware,18,9786.76,7959.96,1826.8
INV001328,2023-03-04,CL0164,Bronze,Manufacturing,Mumbai,Online,Subscription,15,10732.1,5100.26,5631.84
INV001329,2025-11-01,CL0105,Bronze,Retail,Bangalore,Partner,Hardware,13,24153.91,3641.62,20512.29
INV001330,2023-04-06,CL0060,Silver,Finance,Bangalore,Partner,Software,9,15620.68,1786.52,13834.16
INV001331,2023-09-26,CL0079,Platinum,Manufacturing,Bangalore,Direct Sales,Software,8,787.12,368.48,418.64
INV001332,2024-09-24,CL0216,Platinum,Manufacturing,Hyderabad,Online,Services,15,15354.02,12954.86,2399.16
INV001333,2025-04-08,CL0080,Platinum,Technology,Pune,Direct Sales,Software,7,22940.04,5293.76,17646.28
INV001334,2025-02-13,CL0159,Bronze,Healthcare,Bangalore,Partner,Services,8,11849.62,4901.38,6948.24
INV001335,2025-12-23,CL0147,Bronze,Technology,Bangalore,Direct Sales,Services,12,13695.28,5962.46,7732.82
INV001336,2023-05-02,CL0119,Bronze,Technology,Bangalore,Online,Services,8,19767.6,9857.08,9910.52
INV001337,2024-07-07,CL0032,Platinum,Finance,Hyderabad,Partner,Subscription,12,22937.06,11874.72,11062.34
INV001338,2023-10-24,CL0129,Silver,Technology,Mumbai,Direct Sales,Software,11,5384.81,1916.41,3468.4
INV001339,2024-03-27,CL0098,Platinum,Technology,Mumbai,Online,Software,6,8983.29,7789.37,1193.92
INV001340,2025-04-26,CL0213,Bronze,Technology,Pune,Partner,Hardware,17,22491.85,12333.5,10158.35
INV001341,2025-10-09,CL0066,Platinum,Healthcare,Delhi,Direct Sales,Subscription,15,14286.89,5542.64,8744.25
INV001342,2024-12-10,CL0128,Gold,Retail,Delhi,Direct Sales,Hardware,10,24227.95,12539.53,11688.42
INV001343,2023-04-04,CL0062,Gold,Technology,Hyderabad,Partner,Services,20,21479.87,14376.92,7102.95
INV001344,2025-08-01,CL0100,Gold,Healthcare,Bangalore,Partner,Software,12,21850.71,11178.2,10672.51
INV001345,2025-06-08,CL0112,Silver,Healthcare,Hyderabad,Partner,Software,11,3851.87,1580.28,2271.59
INV001346,2025-01-05,CL0066,Gold,Manufacturing,Hyderabad,Partner,Services,4,23697.97,4432.56,19265.41
INV001347,2024-06-03,CL0117,Silver,Finance,Hyderabad,Online,Hardware,15,7447.71,3043.57,4404.14
INV001348,2025-12-25,CL0157,Platinum,Finance,Bangalore,Direct Sales,Hardware,14,19114.58,8373.8,10740.78
INV001349,2024-03-09,CL0004,Gold,Manufacturing,Pune,Partner,Hardware,14,6157.3,4014.7,2142.6
INV001350,2023-08-24,CL0062,Platinum,Healthcare,Mumbai,Direct Sales,Subscription,7,3532.25,2880.42,651.83
INV001351,2023-01-16,CL0231,Bronze,Finance,Hyderabad,Direct Sales,Services,8,1347.07,1163.83,183.24
INV001352,2023-09-29,CL0243,Gold,Manufacturing,Hyderabad,Online,Subscription,11,7854.66,1171.79,6682.87
INV001353,2024-09-12,CL0131,Gold,Finance,Mumbai,Partner,Hardware,5,12117.71,9063.88,3053.83
INV001354,2023-03-24,CL0186,Gold,Finance,Hyderabad,Online,Subscription,10,21614.92,2774.07,18840.85
INV001355,2023-05-22,CL0121,Bronze,Finance,Chennai,Partner,Hardware,20,16752.36,3824.01,12928.35
INV001356,2024-07-04,CL0009,Platinum,Finance,Pune,Online,Hardware,17,7751.28,2245.69,5505.59
INV001357,2023-04-24,CL0175,Bronze,Manufacturing,Mumbai,Partner,Subscription,5,6183.52,2756.92,3426.6
INV001358,2023-07-21,CL0214,Bronze,Retail,Hyderabad,Direct Sales,Subscription,15,13549.94,7038.78,6511.16
INV001359,2023-02-08,CL0083,Silver,Retail,Bangalore,Direct Sales,Hardware,12,2539.8,980.05,1559.75
INV001360,2024-03-22,CL0069,Platinum,Retail,Chennai,Direct Sales,Hardware,18,8881.15,6509.68,2371.47
INV001361,2025-06-28,CL0106,Silver,Retail,Mumbai,Partner,Hardware,5,8909.3,1377.57,7531.73
INV001362,2023-04-13,CL0144,Gold,Healthcare,Mumbai,Online,Services,9,14626.87,8887.26,5739.61
INV001363,2025-12-17,CL0068,Platinum,Retail,Bangalore,Online,Subscription,13,13134.49,10313.0,2821.49
INV001364,2025-11-17,CL0107,Platinum,Technology,Bangalore,Direct Sales,Software,9,8131.77,3802.3,4329.47
INV001365,2025-06-01,CL0215,Silver,Retail,Bangalore,Online,Software,14,6381.33,4411.01,1970.32
INV001366,2025-01-17,CL0061,Platinum,Healthcare,Hyderabad,Direct Sales,Hardware,14,8691.56,259.08,8432.48
INV001367,2023-12-30,CL0013,Silver,Manufacturing,Pune,Online,Services,7,21266.07,3241.34,18024.73
INV001368,2024-02-28,CL0178,Gold,Technology,Chennai,Online,Software,3,12114.44,8479.76,3634.68
INV001369,2024-01-08,CL0070,Bronze,Technology,Mumbai,Online,Subscription,14,877.19,637.56,239.63
INV001370,2024-11-28,CL0233,Silver,Technology,Bangalore,Online,Hardware,17,17222.89,3521.68,13701.21
INV001371,2025-03-18,CL0157,Silver,Manufacturing,Chennai,Direct Sales,Software,15,4683.55,1603.24,3080.31
INV001372,2025-08-24,CL0025,Bronze,Finance,Hyderabad,Direct Sales,Hardware,9,16515.4,3129.14,13386.26
INV001373,2025-05-03,CL0056,Gold,Retail,Mumbai,Partner,Subscription,8,23749.69,2483.22,21266.47
INV001374,2025-12-28,CL0010,Gold,Technology,Delhi,Online,Software,14,6047.91,408.03,5639.88
INV001375,2023-07-10,CL0080,Gold,Retail,Hyderabad,Online,Hardware,8,6017.37,1753.13,4264.24
INV001376,2023-04-28,CL0159,Platinum,Retail,Delhi,Partner,Subscription,20,14629.99,5474.33,9155.66
INV001377,2024-09-29,CL0242,Bronze,Technology,Pune,Direct Sales,Subscription,1,9451.3,2713.72,6737.58
INV001378,2023-11-16,CL0077,Platinum,Healthcare,Bangalore,Direct Sales,Hardware,15,3021.67,1829.87,1191.8
INV001379,2025-11-09,CL0205,Bronze,Technology,Pune,Direct Sales,Software,8,18200.24,9020.99,9179.25
INV001380,2025-07-29,CL0205,Platinum,Technology,Hyderabad,Partner,Hardware,12,8654.38,6027.86,2626.52
INV001381,2024-05-22,CL0193,Gold,Healthcare,Pune,Partner,Software,13,21852.86,6848.79,15004.07
INV001382,2023-02-26,CL0161,Gold,Manufacturing,Pune,Online,Subscription,19,18830.09,5172.37,13657.72
INV001383,2024-01-13,CL0213,Silver,Technology,Chennai,Direct Sales,Software,14,8918.17,6628.43,2289.74
INV001384,2025-08-31,CL0178,Bronze,Retail,Chennai,Direct Sales,Subscription,10,16951.48,13019.72,3931.76
INV001385,2025-07-27,CL0045,Silver,Retail,Delhi,Online,Services,15,21635.8,1625.53,20010.27
INV001386,2024-06-26,CL0079,Silver,Technology,Delhi,Online,Hardware,19,19970.74,5856.78,14113.96
INV001387,2023-02-03,CL0041,Bronze,Technology,Bangalore,Online,Hardware,13,1356.54,767.92,588.62
INV001388,2023-03-30,CL0001,Silver,Healthcare,Hyderabad,Direct Sales,Services,4,18895.47,3110.6,15784.87
INV001389,2023-12-21,CL0145,Platinum,Healthcare,Hyderabad,Direct Sales,Software,15,4586.99,374.18,4212.81
INV001390,2023-06-23,CL0235,Silver,Manufacturing,Hyderabad,Partner,Services,3,16263.41,4366.02,11897.39
INV001391,2023-10-31,CL0025,Silver,Technology,Pune,Direct Sales,Hardware,6,5528.08,634.68,4893.4
INV001392,2025-12-13,CL0124,Gold,Retail,Delhi,Direct Sales,Hardware,4,23354.9,9028.09,14326.81
INV001393,2025-01-17,CL0232,Gold,Finance,Delhi,Online,Services,2,7789.04,1299.95,6489.09
INV001394,2025-10-01,CL0048,Gold,Finance,Chennai,Partner,Subscription,12,7216.14,1950.92,5265.22
INV001395,2025-05-15,CL0069,Silver,Finance,Chennai,Direct Sales,Services,3,6864.03,698.6,6165.43
INV001396,2023-06-11,CL0049,Bronze,Healthcare,Delhi,Partner,Services,10,6662.78,5408.14,1254.64
INV001397,2024-11-27,CL0213,Bronze,Healthcare,Bangalore,Online,Services,19,14857.43,10415.19,4442.24
INV001398,2023-02-16,CL0204,Bronze,Healthcare,Bangalore,Online,Software,10,9674.48,2884.02,6790.46
INV001399,2025-05-25,CL0016,Bronze,Finance,Hyderabad,Online,Subscription,13,17094.16,5820.1,11274.06
INV001400,2024-06-05,CL0116,Bronze,Finance,Chennai,Partner,Services,18,2825.93,2519.12,306.81
INV001401,2024-01-07,CL0174,Silver,Manufacturing,Pune,Direct Sales,Hardware,13,18939.54,4814.56,14124.98
INV001402,2024-12-06,CL0099,Silver,Technology,Mumbai,Direct Sales,Hardware,3,11711.67,2824.22,8887.45
INV001403,2024-07-19,CL0248,Platinum,Manufacturing,Delhi,Partner,Software,10,2774.71,1034.57,1740.14
INV001404,2025-01-30,CL0250,Gold,Finance,Hyderabad,Direct Sales,Hardware,15,985.6,759.36,226.24
INV001405,2024-06-01,CL0230,Gold,Finance,Bangalore,Direct Sales,Services,2,21263.34,14245.54,7017.8
INV001406,2024-08-10,CL0149,Silver,Manufacturing,Chennai,Online,Subscription,15,15312.27,247.7,15064.57
INV001407,2023-08-25,CL0232,Bronze,Manufacturing,Pune,Online,Software,14,11727.9,7377.86,4350.04
INV001408,2023-08-08,CL0157,Silver,Healthcare,Delhi,Direct Sales,Hardware,10,4691.14,2935.3,1755.84
INV001409,2024-06-16,CL0148,Silver,Healthcare,Delhi,Direct Sales,Services,18,22888.74,3055.72,19833.02
INV001410,2025-09-12,CL0238,Bronze,Healthcare,Chennai,Direct Sales,Subscription,16,17830.61,9338.84,8491.77
INV001411,2023-02-09,CL0184,Bronze,Healthcare,Pune,Partner,Software,8,1090.16,688.5,401.66
INV001412,2024-11-01,CL0016,Platinum,Manufacturing,Chennai,Direct Sales,Services,11,10106.99,9072.66,1034.33
INV001413,2025-08-14,CL0173,Bronze,Healthcare,Hyderabad,Online,Subscription,6,18052.14,724.88,17327.26
INV001414,2025-05-30,CL0012,Platinum,Technology,Pune,Direct Sales,Hardware,16,18920.52,4427.34,14493.18
INV001415,2025-04-01,CL0087,Bronze,Manufacturing,Bangalore,Online,Software,8,24995.64,8867.22,16128.42
INV001416,2024-05-12,CL0093,Gold,Retail,Hyderabad,Direct Sales,Subscription,5,4095.84,2736.08,1359.76
INV001417,2024-01-04,CL0092,Bronze,Technology,Hyderabad,Direct Sales,Subscription,10,3946.21,923.62,3022.59
INV001418,2024-08-02,CL0113,Bronze,Finance,Chennai,Direct Sales,Software,19,6028.22,2402.43,3625.79
INV001419,2024-06-25,CL0215,Platinum,Manufacturing,Bangalore,Online,Services,9,1730.87,212.74,1518.13
INV001420,2023-10-10,CL0044,Platinum,Healthcare,Hyderabad,Partner,Services,8,15405.9,12683.5,2722.4
INV001421,2024-08-14,CL0127,Bronze,Manufacturing,Bangalore,Direct Sales,Subscription,14,13266.17,7710.9,5555.27
INV001422,2023-06-24,CL0040,Bronze,Retail,Delhi,Online,Subscription,18,15781.23,7891.7,7889.53
INV001423,2023-04-30,CL0143,Platinum,Manufacturing,Mumbai,Online,Software,12,8264.1,4386.73,3877.37
INV001424,2023-08-26,CL0153,Bronze,Technology,Chennai,Partner,Services,13,2883.51,1904.54,978.97
INV001425,2023-08-10,CL0034,Platinum,Retail,Pune,Direct Sales,Subscription,9,2980.91,2166.75,814.16
INV001426,2024-07-23,CL0055,Platinum,Retail,Delhi,Online,Software,16,3623.92,2477.91,1146.01
INV001427,2023-09-10,CL0183,Gold,Finance,Mumbai,Online,Hardware,16,616.02,364.61,251.41
INV001428,2023-04-18,CL0056,Platinum,Manufacturing,Delhi,Direct Sales,Hardware,7,17312.51,4842.49,12470.02
INV001429,2025-04-21,CL0006,Bronze,Technology,Delhi,Online,Software,7,7780.51,3979.93,3800.58
INV001430,2023-05-08,CL0151,Platinum,Retail,Hyderabad,Partner,Hardware,12,15940.32,6943.04,8997.28
INV001431,2023-02-24,CL0027,Silver,Healthcare,Pune,Online,Services,16,20071.96,14374.97,5696.99
INV001432,2025-05-19,CL0179,Silver,Manufacturing,Delhi,Partner,Subscription,2,22602.87,3326.18,19276.69
INV001433,2024-01-14,CL0030,Platinum,Retail,Delhi,Online,Software,13,6348.44,248.99,6099.45
INV001434,2023-02-05,CL0136,Gold,Manufacturing,Hyderabad,Partner,Services,4,4829.93,2806.37,2023.56
INV001435,2023-12-15,CL0241,Silver,Healthcare,Pune,Direct Sales,Services,7,23494.32,6160.76,17333.56
INV001436,2025-10-17,CL0063,Platinum,Healthcare,Bangalore,Direct Sales,Subscription,6,12999.93,8740.28,4259.65
INV001437,2024-04-27,CL0237,Bronze,Retail,Chennai,Partner,Hardware,11,2210.2,554.86,1655.34
INV001438,2025-02-16,CL0218,Silver,Retail,Delhi,Online,Software,9,3188.22,470.52,2717.7
INV001439,2024-07-05,CL0205,Platinum,Finance,Bangalore,Online,Hardware,15,14759.75,8430.4,6329.35
INV001440,2024-08-18,CL0070,Gold,Retail,Mumbai,Direct Sales,Subscription,5,968.3,458.83,509.47
INV001441,2023-03-30,CL0122,Gold,Manufacturing,Chennai,Direct Sales,Hardware,4,10434.77,4690.21,5744.56
INV001442,2025-04-30,CL0044,Bronze,Technology,Hyderabad,Direct Sales,Subscription,10,18406.91,7269.95,11136.96
INV001443,2024-12-12,CL0088,Platinum,Finance,Delhi,Direct Sales,Hardware,12,20596.55,4841.8,15754.75
INV001444,2025-07-05,CL0152,Silver,Finance,Pune,Partner,Hardware,8,1978.24,285.15,1693.09
INV001445,2024-07-15,CL0131,Silver,Healthcare,Mumbai,Direct Sales,Subscription,13,17815.19,13691.96,4123.23
INV001446,2025-02-19,CL0241,Bronze,Finance,Pune,Partner,Hardware,7,20357.15,10987.17,9369.98
INV001447,2024-02-10,CL0195,Silver,Finance,Chennai,Partner,Services,6,16394.86,1416.53,14978.33
INV001448,2025-11-20,CL0162,Bronze,Retail,Delhi,Online,Hardware,16,23358.15,7914.03,15444.12
INV001449,2025-10-15,CL0113,Silver,Finance,Hyderabad,Direct Sales,Services,18,19600.6,3373.22,16227.38
INV001450,2025-10-06,CL0243,Gold,Finance,Delhi,Partner,Software,19,4476.8,2368.28,2108.52
INV001451,2024-05-04,CL0205,Bronze,Finance,Bangalore,Direct Sales,Hardware,13,16280.52,1082.78,15197.74
INV001452,2025-07-08,CL0033,Platinum,Retail,Pune,Partner,Hardware,11,2612.69,543.2,2069.49
INV001453,2024-10-09,CL0189,Silver,Retail,Chennai,Partner,Services,5,21119.23,525.07,20594.16
